Tipo,Habitaciones,Ba�os,Area,Barrio,Valor
Apartamento,3,4,140,Suba,999000000
Apartamento,3,1,49,Engativa,240000000
Casa,10,8,300,Niza,1200000000
Apartamento,3,2,48,Bosa,125000000
Casa,3,2,132,Bosa,380000000
Casa,5,2,183,Bosa,300000000
Apartamento,2,1,42,Engativa,250000000
Casa,9,4,313,Tunjuelito,485000000
Apartamento,2,2,44,Tunjuelito,159000000
Apartamento,2,1,50,Antonio Nariño,135000000
Apartamento,1,2,54,Cedritos,302800000
Apartamento,2,2,75,Teusaquillo,370000000
Casa,3,3,92,Engativa,359000000
Apartamento,3,2,71,Engativa,279000000
Casa,3,2,63,Villa Alsacia,222000000
Apartamento,2,1,92,La Soledad ,379000000
Apartamento,3,2,115,Suba,465000000
Casa,10,4,364,Suba,720000000
Apartamento,3,2,94,Suba,515000000
Apartamento,3,3,120,Barrios Unidos,640000000
Apartamento,3,1,55,Fontibón,266000000
Casa,10,4,364,Suba,720000000
Apartamento,3,3,120,Barrios Unidos,640000000
Oficina/Consultorio,1,1,43,Barrios Unidos,275000000
Apartamento,1,1,36,San Diego,195000000
Apartamento,2,2,44,Kennedy,165000000
Apartamento,3,1,114,Las Aguas,410000000
Apartamento,1,1,30,San Diego,300000000
Casa,2,4,77,Chapinero,650000000
Casa,3,3,124,Zona Noroccidental,635000000
Apartamento,2,2,89,Santa Barbara,550000000
Apartamento,3,1,50,Zona Noroccidental,140000000
Casa,4,2,110,Zona Noroccidental,230000000
Casa,9,6,340,Santa Librada,445000000
Apartamento,3,2,67,Puente Aranda,270000000
Apartamento,3,2,56,Zona Noroccidental,150000000
Apartamento,2,1,39,Madelena,160000000
Apartamento,2,2,69,Cedritos,440000000
Apartamento,3,2,63,Zona Noroccidental,285000000
Apartamento,3,2,60,Zona Noroccidental,250000000
Apartamento,2,2,75,San Patricio,600000000
Apartamento,3,2,90,Engativa,320000000
Apartamento,2,1,39,Bochica,210000000
Casa,3,3,350,Ciudad Berna,780000000
Apartamento,3,2,75,Zona Noroccidental,310000000
Apartamento,3,2,73,Zona Noroccidental,290000000
Apartamento,3,2,75,Engativa,410000000
Apartamento,2,2,81,Usaquén,460000000
Apartamento,3,2,70,El Batán,361000000
Apartamento,2,3,81,Santa Barbara,395000000
Apartamento,3,2,90,La Calleja,468000000
Apartamento,3,2,68,Zona Noroccidental,234000000
Apartamento,3,2,63,Zona Noroccidental,285000000
Apartamento,3,2,60,Zona Noroccidental,250000000
Apartamento,2,2,75,San Patricio,600000000
Apartamento,3,2,70,El Batán,361000000
Apartamento,2,2,81,Usaquén,460000000
Apartamento,3,2,90,Engativa,320000000
Apartamento,3,2,73,Zona Noroccidental,290000000
Apartamento,3,2,75,Engativa,410000000
Apartamento,3,2,75,Zona Noroccidental,310000000
Apartamento,2,1,39,Bochica,210000000
Casa,3,3,350,Ciudad Berna,780000000
Casa,9,6,370,Puente Aranda,570000000
Apartamento,4,6,400,Usaquén,2500000000
Apartamento,3,2,54,Gran Granada,200000000
Apartamento,2,1,42,Fontibón,270000000
Casa,8,4,160,Engativa,360000000
Apartamento,2,2,63,Usaquén,480000000
Apartamento,3,2,88,Chapinero,590000000
Oficina/Consultorio,12,7,640,Santa Fe,1600000000
Casa,4,2,265,Antonio Nariño,850000000
Apartamento,3,2,48,Restrepo,230000000
Apartamento,3,2,46,Ciudad Berna,330000000
Casa,6,2,233,Los Mártires,800000000
Apartamento,4,3,112,Modelia,560000000
Casa,4,1,95,Engativa,430000000
Apartamento,2,2,55,Suba,265000000
Apartamento,2,1,44,Bosa,133000000
Apartamento,4,5,123,Santa Barbara,950000000
Apartamento,3,2,54,San Cristobal,275000000
Casa,3,3,111,Suba,519000000
Apartamento,3,4,144,Suba,1100000000
Apartamento,1,2,88,Usaquén,650000000
Apartamento,2,1,43,Rafael Uribe Uribe,140000000
Apartamento,4,3,160,Santa Barbara,1200000000
Apartamento,3,2,63,Zona Noroccidental,285000000
Apartamento,3,2,60,Zona Noroccidental,250000000
Apartamento,3,2,90,Engativa,320000000
Apartamento,3,2,70,El Batán,361000000
Apartamento,2,2,81,Usaquén,460000000
Apartamento,2,2,75,San Patricio,600000000
Apartamento,3,2,73,Zona Noroccidental,290000000
Apartamento,3,2,75,Engativa,410000000
Apartamento,3,2,75,Zona Noroccidental,310000000
Apartamento,2,1,39,Bochica,210000000
Casa,3,3,350,Ciudad Berna,780000000
Casa,3,3,102,Tintala,550000000
Apartamento,3,3,116,Chico Norte,550000000
Apartamento,3,1,2,San Cristobal,180000000
Oficina/Consultorio,15,8,670,Santa Fe,1700000000
Apartamento,3,2,55,Villa Alsacia,252000000
Apartamento,2,1,48,Kennedy,145000000
Apartamento,2,2,56,Villemar,340000000
Casa,3,2,62,Kennedy,175000000
Casa,4,2,199,Engativa,490000000
Apartamento,2,1,41,Kennedy,128000000
Casa,3,2,64,Kennedy,165000000
Apartamento,3,3,73,Usaquén,440000000
Apartamento,3,2,93,Suba,410000000
Apartamento,3,3,153,Teusaquillo,850000000
Apartamento,2,1,46,Fontibón,158000000
Apartamento,4,5,226,Chico Reservado,1950000000
Casa,5,3,160,Suba,275000000
Apartamento,3,3,114,Santa Barbara,560000000
Apartamento,3,2,53,San Cristobal,225000000
Apartamento,3,1,45,Kennedy,145000000
Casa,3,3,50,Suba,185000000
Apartamento,2,1,42,Kennedy,116100000
Casa,5,2,337,Rafael Uribe Uribe,550000000
Apartamento,2,1,42,Kennedy,117000000
Apartamento,3,2,61,San Cristobal,260000000
Casa,9,6,435,Suba,890000000
Casa,3,1,70,Costa Azul,180000000
Apartamento,3,3,146,Chapinero,1500000000
Apartamento,3,3,77,Lagos De Cordoba,500000000
Apartamento,4,2,94,Costa Azul,300000000
Apartamento,3,2,90,Galerias,380000000
Apartamento,3,2,88,Capellania,485000000
Apartamento,3,2,75,Hayuelos,360000000
Apartamento,3,3,117,Santa Maria Del Lago,640000000
Apartamento,1,1,40,Chapinero,195000000
Apartamento,3,2,115,Santa Barbara,565000000
Apartamento,2,2,78,Usaquén,650000000
Apartamento,1,2,70,Chico Reservado,560000000
Apartamento,1,2,61,Los Rosales,596614000
Apartamento,3,2,97,San Antonio Norte,373226000
Apartamento,2,2,75,Santa Barbara,389708000
Apartamento,3,3,105,Zona Noroccidental,456742000
Apartamento,1,2,61,Los Rosales,596614000
Apartamento,2,2,75,Santa Barbara,389708000
Apartamento,3,2,97,San Antonio Norte,373226000
Apartamento,2,2,79,Santa Barbara,495000000
Apartamento,3,4,139,Santa Barbara,850000000
Casa,5,3,220,Suba,900000000
Apartamento,2,2,75,Santa Barbara,389708000
Apartamento,3,2,70,Fontibón,214900000
Apartamento,2,2,55,Cedritos,347429519
Apartamento,3,2,81,Cedritos,365000000
Apartamento,3,3,99,Usaquén,422000000
Apartamento,2,3,99,Bella Suiza,580000000
Apartamento,2,2,85,Chapinero,560000000
Apartamento,3,3,118,Usaquén,1030000000
Apartamento,2,2,76,Cedritos,450000000
Apartamento,1,1,49,Chapinero,340200000
Apartamento,3,1,51,Zona Noroccidental,150000000
Apartamento,3,1,49,Usaquén,171171000
Apartamento,2,2,69,Zona Noroccidental,350000000
Apartamento,3,2,66,Zona Noroccidental,420000000
Apartamento,1,2,42,Chapinero,272000000
Apartamento,3,1,55,Zona Noroccidental,162000000
Apartamento,1,1,52,Marly,255000000
Apartamento,1,1,52,Marly,255000000
Apartamento,2,2,68,Fontibón,340000000
Apartamento,2,2,60,Chapinero,405000000
Casa,3,1,71,Usaquén,210000000
Casa,3,1,73,Barrios Unidos,109385000
Casa,3,4,161,Engativa,395000000
Apartamento,1,1,60,Barrios Unidos,210000000
Apartamento,3,2,74,Barrios Unidos,189600000
Apartamento,3,2,62,Barrios Unidos,190000000
Apartamento,2,3,93,Cedritos,420000000
Apartamento,2,2,68,Fontibón,340000000
Casa,5,2,61,Zona Noroccidental,500000000
Apartamento,3,2,87,Usaquén,343000000
Apartamento,1,1,33,Teusaquillo,177000000
Apartamento,1,1,35,Teusaquillo,281000000
Apartamento,3,2,62,Suba,260000000
Apartamento,2,4,198,La Candelaria,1690000000
Apartamento,3,2,145,Usaquén,2101242000
Oficina/Consultorio,3,2,92,Santa Barbara,1050000000
Apartamento,2,1,45,Barrios Unidos,150000000
Apartamento,1,1,42,Barrios Unidos,456820992
Casa,4,2,149,Barrios Unidos,167700000
Apartamento,3,2,74,Barrios Unidos,182800000
Apartamento,3,2,75,Barrios Unidos,192800000
Apartamento,3,2,75,Barrios Unidos,189000000
Apartamento,3,1,57,Kennedy,300000000
Apartamento,1,2,53,Santa Fe,410000000
Apartamento,3,2,79,Zona Noroccidental,342000000
Apartamento,3,2,89,Zona Noroccidental,398800000
Apartamento,3,2,90,Zona Noroccidental,300000000
Apartamento,1,2,61,Chapinero,599000000
Apartamento,2,3,85,Chapinero,595000000
Apartamento,1,2,86,Chapinero,1150000138
Apartamento,1,1,66,Chico Norte,790000000
Apartamento,3,3,443,La Candelaria,10451500000
Apartamento,2,3,150,Chapinero,1995000046
Apartamento,2,3,103,Chapinero,1573191375
Apartamento,1,1,36,Chapinero,406000000
Apartamento,1,1,40,Santa Fe,320000000
Apartamento,3,2,64,Gran Granada,267000000
Apartamento,2,3,130,Teusaquillo,450000000
Oficina/Consultorio,1,1,20,Chapinero,135000000
Oficina/Consultorio,1,1,15,Chapinero,95000000
Apartamento,3,2,55,Usaquén,160000000
Apartamento,2,2,60,Chapinero,405000000
Apartamento,2,2,102,Quinta Camacho,320000000
Apartamento,2,2,60,Chapinero,405000000
Apartamento,2,2,102,Quinta Camacho,320000000
Apartamento,2,2,68,Fontibón,340000000
Casa,3,1,73,Barrios Unidos,109385000
Apartamento,1,1,32,Santa Fe,260000000
Apartamento,1,2,69,Santa Barbara,425000000
Apartamento,3,2,98,Santa Barbara,515000000
Apartamento,1,1,412,Teusaquillo,256500000
Apartamento,1,1,40,Las Nieves,325000000
Apartamento,2,2,56,Fontibón,340000000
Casa,3,2,63,Kennedy,180000000
Apartamento,3,2,61,Colina Campestre,239000000
Apartamento,3,2,66,Teusaquillo,345000000
Apartamento,1,1,26,Chapinero Central,202000000
Casa,3,1,47,Bosa,127000000
Apartamento,2,1,51,Usaquén,175000000
Apartamento,2,4,159,Chico Norte,2515535000
Apartamento,3,2,116,Cedritos,650000000
Apartamento,1,1,36,Quinta Camacho,439516000
Apartamento,3,4,217,Usaquén,1000000000
Apartamento,1,1,46,Santa Barbara,360000000
Apartamento,3,2,78,Usaquén,370000000
Apartamento,2,3,94,La Candelaria,1300000000
Apartamento,2,3,93,San Patricio,680000000
Apartamento,2,2,67,Zona Noroccidental,450000000
Apartamento,2,2,62,Barrios Unidos,382000000
Apartamento,1,1,33,Usaquén,180000000
Casa,3,2,63,Villa Alsacia,222000000
Apartamento,1,1,26,Chapinero Central,202000000
Apartamento,2,2,68,Chapinero Central,463000000
Apartamento,2,2,83,Santa Barbara,420000000
Apartamento,1,2,66,Santa Barbara,375000000
Apartamento,2,3,123,Usme,835000000
Apartamento,3,2,87,Santa Teresa,460000000
Apartamento,3,3,111,Gratamira,550000000
Apartamento,2,1,70,Santa Barbara,320000000
Apartamento,2,2,62,Chapinero,330000000
Apartamento,2,1,36,Tintala,128000000
Apartamento,2,1,42,Bosa,117000000
Apartamento,3,1,48,Engativa,260000000
Apartamento,1,2,49,Chico Reservado,477000000
Apartamento,3,5,166,Engativa,1600000000
Apartamento,1,1,70,Chapinero,510000000
Apartamento,3,2,90,Usaquén,473000000
Apartamento,3,3,88,Cedritos,485000000
Oficina/Consultorio,3,1,64,Santa Barbara,580000000
Apartamento,1,2,31,Santa Barbara,310000000
Apartamento,2,1,46,Pinar De Suba,180000000
Apartamento,1,1,34,Chapinero Alto,250000000
Apartamento,2,2,64,Cedritos,310000000
Apartamento,3,2,62,Ciudad Bolívar,200000000
Apartamento,6,4,210,Teusaquillo,790000000
Casa,5,4,400,Modelia,950000000
Casa,4,4,432,Usaquén,5000000000
Apartamento,3,5,170,Usaquén,1100000000
Casa,9,9,610,Teusaquillo,1800000000
Apartamento,2,2,92,Usaquén,550000000
Apartamento,2,2,69,Cedritos,410000000
Apartamento,2,1,55,Zona Noroccidental,155000000
Oficina/Consultorio,1,1,100,El Chicó,1100000000
Oficina/Consultorio,1,1,100,El Chicó,1000000000
Apartamento,2,1,45,Tintala,185000000
Apartamento,3,2,51,Madelena,180000000
Casa,3,2,44,Fontibón,138000000
Casa,3,2,63,Tintala,180000000
Casa,3,1,65,Zona Noroccidental,193000000
Apartamento,3,2,92,Ciudad Salitre,650000000
Apartamento,3,4,98,Zona Noroccidental,601000000
Apartamento,3,5,185,Chapinero,1310000000
Apartamento,2,1,45,Tintala,185000000
Apartamento,2,1,60,Zona Noroccidental,163000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,3,2,53,Kennedy,205000000
Apartamento,2,1,40,Ciudad Bolívar,177500000
Apartamento,3,2,78,Usaquén,370000000
Apartamento,3,3,74,Portales Del Norte,435000000
Apartamento,2,2,66,La Calleja,395000000
Apartamento,3,2,60,Kennedy,195000000
Apartamento,3,1,42,Bosa,140000000
Apartamento,3,2,64,Fontibón,210000000
Casa,5,3,320,San Luis,810000000
Casa,4,4,366,Barrios Unidos,1380000000
Apartamento,2,2,90,Santa Paula,700000000
Apartamento,2,2,78,Bella Suiza,475000000
Apartamento,3,2,46,Engativa,182000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,3,3,86,Usaquén,457000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,3,1,48,Bosa,120000000
Apartamento,2,1,65,La Calleja,340000000
Apartamento,1,1,40,Santa Barbara,280000000
Apartamento,1,2,66,Santa Barbara,453500000
Apartamento,1,1,26,Zona Noroccidental,210000000
Apartamento,3,3,114,El Chicó,600000000
Apartamento,1,1,26,Zona Noroccidental,210000000
Apartamento,1,1,31,San Luis,230000000
Apartamento,3,2,60,Kennedy,195000000
Apartamento,1,1,26,Chapinero Central,202000000
Apartamento,3,2,60,Kennedy,195000000
Apartamento,1,1,32,Teusaquillo,190000000
Apartamento,2,2,63,El Batán,470000000
Apartamento,2,2,56,Kennedy,355000000
Apartamento,3,2,65,Puente Aranda,245000000
Apartamento,1,2,66,Santa Barbara,453500000
Apartamento,1,2,47,Usaquén,370000000
Apartamento,2,2,63,Cedritos,330000000
Apartamento,2,1,43,Engativa,150000000
Apartamento,1,1,53,Cedritos,255000000
Apartamento,1,1,40,Santa Barbara,280000000
Apartamento,1,1,56,Zona Noroccidental,324000000
Casa,3,1,55,Fontibón,166000000
Apartamento,3,1,59,Engativa,260000000
Apartamento,1,2,66,Santa Barbara,453500000
Apartamento,3,3,106,Mazuren,650000000
Casa,5,4,156,Barrios Unidos,750000000
Apartamento,1,1,33,Zona Noroccidental,190000000
Apartamento,1,1,26,Chapinero Central,202000000
Apartamento,1,1,25,Chapinero Central,205000000
Apartamento,1,1,37,San Luis,205000000
Apartamento,2,3,135,Chapinero,870000000
Apartamento,3,1,45,Kennedy,109000000
Apartamento,1,1,25,Chapinero Central,205000000
Apartamento,2,4,153,Chapinero,2133000000
Apartamento,1,1,26,Chapinero Central,202000000
Casa,3,1,55,Fontibón,166000000
Apartamento,3,2,89,Portales Del Norte,320000000
Apartamento,2,1,47,Bosa,120000000
Apartamento,2,2,64,Cantagallo,415000000
Apartamento,1,2,66,Santa Barbara,453500000
Apartamento,4,3,124,Zona Noroccidental,400000000
Apartamento,1,1,75,Usaquén,550000000
Casa,4,4,550,Zona Noroccidental,2800000000
Apartamento,1,2,57,Chapinero,355000000
Casa,3,1,55,Fontibón,166000000
Apartamento,3,2,50,Engativa,185000000
Casa,3,1,55,Fontibón,166000000
Apartamento,1,2,66,Santa Barbara,453500000
Apartamento,3,2,74,Portales Del Norte,353000000
Casa,3,2,63,Villa Alsacia,222000000
Apartamento,3,2,94,La Uribe,409000000
Apartamento,2,2,68,Chapinero Central,463000000
Apartamento,1,1,40,Santa Barbara,280000000
Apartamento,3,2,70,Cantagallo,450000000
Apartamento,3,3,141,Usaquén,629000000
Apartamento,1,1,40,Santa Barbara,280000000
Apartamento,1,1,40,El Batán,310000000
Casa,2,1,62,Bosa,125000000
Apartamento,2,2,56,Fontibón,340000000
Apartamento,3,2,88,Cedritos,450000000
Apartamento,2,2,82,Barrios Unidos,650000000
Casa,5,4,204,Zona Noroccidental,870000000
Casa,3,3,204,Zona Noroccidental,850000000
Apartamento,1,2,56,Santa Fe,434000000
Casa,4,2,75,Engativa,220000000
Apartamento,4,4,376,El Chicó,4100000000
Apartamento,2,2,75,Santa Barbara,389708000
Apartamento,3,2,70,Fontibón,214900000
Apartamento,3,2,60,Barrios Unidos,142000000
Apartamento,2,2,70,Santa Barbara,370000000
Apartamento,2,1,46,Suba,135000000
Casa,5,7,432,Gran America,1400000000
Apartamento,3,2,75,Barrios Unidos,184500000
Apartamento,2,2,52,Barrios Unidos,142000000
Apartamento,2,2,147,Barrios Unidos,800000000
Apartamento,2,2,88,Barrios Unidos,485000000
Apartamento,3,2,72,Barrios Unidos,380000000
Apartamento,3,3,117,Usaquén,515000000
Apartamento,1,1,55,Marly,260000000
Casa,4,1,265,Rafael Uribe Uribe,460000000
Apartamento,3,2,103,Chapinero,630000000
Apartamento,3,2,166,Usaquén,850000000
Apartamento,3,3,291,Santa Paula,2100000000
Apartamento,3,3,139,Santa Barbara,776000000
Apartamento,2,4,104,Puente Aranda,650000000
Apartamento,3,1,57,Kennedy,300000000
Apartamento,1,2,53,Santa Fe,410000000
Apartamento,3,2,79,Zona Noroccidental,342000000
Apartamento,3,2,89,Zona Noroccidental,398800000
Apartamento,3,2,90,Zona Noroccidental,300000000
Apartamento,1,2,61,Chapinero,599000000
Apartamento,2,3,85,Chapinero,595000000
Apartamento,1,2,86,Chapinero,1150000138
Apartamento,1,1,66,Chico Norte,790000000
Apartamento,3,3,443,La Candelaria,10451500000
Apartamento,2,3,150,Chapinero,1995000046
Apartamento,2,3,103,Chapinero,1573191375
Apartamento,1,1,36,Chapinero,406000000
Apartamento,1,1,40,Santa Fe,320000000
Apartamento,3,2,64,Gran Granada,267000000
Apartamento,2,3,130,Teusaquillo,450000000
Oficina/Consultorio,1,1,20,Chapinero,135000000
Oficina/Consultorio,1,1,15,Chapinero,95000000
Apartamento,3,2,55,Usaquén,160000000
Apartamento,2,2,60,Chapinero,405000000
Apartamento,2,2,102,Quinta Camacho,320000000
Apartamento,2,2,60,Chapinero,405000000
Apartamento,2,2,102,Quinta Camacho,320000000
Apartamento,2,2,68,Fontibón,340000000
Casa,3,1,73,Barrios Unidos,109385000
Apartamento,1,1,32,Santa Fe,260000000
Apartamento,1,2,69,Santa Barbara,425000000
Apartamento,3,2,98,Santa Barbara,515000000
Apartamento,1,1,412,Teusaquillo,256500000
Apartamento,1,1,40,Las Nieves,325000000
Apartamento,4,4,223,Usaquén,1100000000
Casa,2,3,190,Usaquén,795000000
Apartamento,3,1,48,Bosa,120000000
Oficina/Consultorio,1,1,125,Santa Barbara,1937500000
Apartamento,3,2,71,Pasadena ,440000000
Apartamento,3,5,255,Zona Noroccidental,2300000000
Casa,5,2,144,Suba,340000000
Apartamento,3,4,212,Zona Noroccidental,1368000000
Apartamento,3,5,212,Zona Noroccidental,1368000000
Apartamento,3,2,64,Fontibón,210000000
Apartamento,3,1,48,Usaquén,220000000
Apartamento,3,1,210,Usaquén,650000000
Apartamento,1,2,42,Andes Norte,350000000
Apartamento,3,2,62,Usaquén,220000000
Apartamento,1,1,50,Alhambra,300000000
Oficina/Consultorio,1,1,16,Puente Largo,113000000
Apartamento,3,2,62,Usaquén,380000000
Apartamento,1,2,63,Usaquén,450000000
Apartamento,1,1,28,La Candelaria,190000000
Apartamento,1,2,51,Cedritos,423000000
Casa,3,1,65,Zona Noroccidental,193000000
Apartamento,2,2,56,Fontibón,340000000
Apartamento,3,4,270,Cerros De Suba,1800000000
Casa,3,2,63,Kennedy,180000000
Apartamento,1,1,37,Teusaquillo,205000000
Apartamento,3,2,61,Colina Campestre,239000000
Apartamento,3,2,66,Teusaquillo,345000000
Apartamento,1,1,26,Chapinero Central,202000000
Casa,3,1,47,Bosa,127000000
Apartamento,2,1,51,Usaquén,175000000
Apartamento,2,4,159,Chico Norte,2515535000
Apartamento,3,2,116,Cedritos,650000000
Apartamento,1,1,26,Chapinero Central,202000000
Casa,3,2,63,Villa Alsacia,222000000
Apartamento,2,2,68,Chapinero Central,463000000
Apartamento,1,1,33,Usaquén,180000000
Apartamento,1,1,36,Quinta Camacho,439516000
Apartamento,3,4,217,Usaquén,1000000000
Apartamento,1,1,46,Santa Barbara,360000000
Apartamento,2,3,94,La Candelaria,1300000000
Apartamento,2,3,93,San Patricio,680000000
Apartamento,2,2,67,Zona Noroccidental,450000000
Apartamento,3,2,78,Usaquén,370000000
Apartamento,3,5,170,Usaquén,1100000000
Apartamento,1,2,31,Santa Barbara,310000000
Apartamento,2,2,64,Cedritos,310000000
Apartamento,3,2,62,Ciudad Bolívar,200000000
Apartamento,2,1,46,Pinar De Suba,180000000
Oficina/Consultorio,3,1,64,Santa Barbara,580000000
Apartamento,3,2,51,Madelena,180000000
Apartamento,2,1,55,Zona Noroccidental,155000000
Oficina/Consultorio,1,1,100,El Chicó,1000000000
Apartamento,2,1,45,Tintala,185000000
Oficina/Consultorio,1,1,100,El Chicó,1100000000
Casa,3,2,63,Tintala,180000000
Casa,3,2,44,Fontibón,138000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,3,3,86,Usaquén,457000000
Apartamento,3,2,64,Fontibón,210000000
Apartamento,2,2,90,Santa Paula,700000000
Apartamento,3,2,46,Engativa,182000000
Apartamento,2,1,40,Ciudad Bolívar,177500000
Apartamento,2,2,78,Bella Suiza,475000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,2,2,78,Bella Suiza,475000000
Casa,5,3,320,San Luis,810000000
Casa,4,4,366,Barrios Unidos,1380000000
Apartamento,1,2,54,Cedritos,355000000
Casa,3,2,63,Villa Alsacia,222000000
Apartamento,3,2,60,Kennedy,195000000
Apartamento,1,1,31,San Luis,230000000
Apartamento,3,2,60,Kennedy,195000000
Apartamento,3,2,60,Kennedy,195000000
Apartamento,2,2,90,Santa Paula,700000000
Apartamento,2,2,78,Bella Suiza,475000000
Apartamento,3,2,46,Engativa,182000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,3,3,86,Usaquén,457000000
Apartamento,1,2,54,Cedritos,355000000
Apartamento,3,1,48,Bosa,120000000
Apartamento,2,1,65,La Calleja,340000000
Apartamento,1,1,40,Santa Barbara,280000000
Apartamento,1,2,66,Santa Barbara,453500000
Apartamento,1,1,26,Zona Noroccidental,210000000
Apartamento,3,3,114,El Chicó,600000000
Apartamento,1,1,26,Zona Noroccidental,210000000
Apartamento,1,1,31,San Luis,230000000
Apartamento,3,2,60,Kennedy,195000000
